CountyID,County,State,State Abbrev,Territory,Region,District
40153,Woodward County,Oklahoma,OK,OK3,Central,Plains
40015,Caddo County,Oklahoma,OK,OK3,Central,Plains
40095,Marshall County,Oklahoma,OK,OK2,Central,Plains
40117,Pawnee County,Oklahoma,OK,OK3,Central,Plains
40081,Lincoln County,Oklahoma,OK,OK3,Central,Plains
40001,Adair County,Oklahoma,OK,OK1,Central,Plains
40023,Choctaw County,Oklahoma,OK,OK1,Central,Plains
40063,Hughes County,Oklahoma,OK,OK1,Central,Plains
40035,Craig County,Oklahoma,OK,OK3,Central,Plains
40139,Texas County,Oklahoma,OK,OK2,Central,Plains
40105,Nowata County,Oklahoma,OK,OK3,Central,Plains
40069,Johnston County,Oklahoma,OK,OK1,Central,Plains
40073,Kingfisher County,Oklahoma,OK,OK1,Central,Plains
40005,Atoka County,Oklahoma,OK,OK2,Central,Plains
40127,Pushmataha County,Oklahoma,OK,OK2,Central,Plains
40061,Haskell County,Oklahoma,OK,OK2,Central,Plains
40077,Latimer County,Oklahoma,OK,OK1,Central,Plains
40011,Blaine County,Oklahoma,OK,OK3,Central,Plains
40075,Kiowa County,Oklahoma,OK,OK3,Central,Plains
40099,Murray County,Oklahoma,OK,OK3,Central,Plains
40093,Major County,Oklahoma,OK,OK2,Central,Plains
40107,Okfuskee County,Oklahoma,OK,OK3,Central,Plains
40103,Noble County,Oklahoma,OK,OK2,Central,Plains
40149,Washita County,Oklahoma,OK,OK1,Central,Plains
40007,Beaver County,Oklahoma,OK,OK1,Central,Plains
40067,Jefferson County,Oklahoma,OK,OK1,Central,Plains
40085,Love County,Oklahoma,OK,OK2,Central,Plains
40151,Woods County,Oklahoma,OK,OK2,Central,Plains
40045,Ellis County,Oklahoma,OK,OK3,Central,Plains
40033,Cotton County,Oklahoma,OK,OK3,Central,Plains
40003,Alfalfa County,Oklahoma,OK,OK3,Central,Plains
40055,Greer County,Oklahoma,OK,OK1,Central,Plains
40141,Tillman County,Oklahoma,OK,OK2,Central,Plains
40053,Grant County,Oklahoma,OK,OK1,Central,Plains
40029,Coal County,Oklahoma,OK,OK2,Central,Plains
40043,Dewey County,Oklahoma,OK,OK3,Central,Plains
40129,Roger Mills County,Oklahoma,OK,OK3,Central,Plains
40057,Harmon County,Oklahoma,OK,OK3,Central,Plains
40025,Cimarron County,Oklahoma,OK,OK3,Central,Plains
40059,Harper County,Oklahoma,OK,OK2,Central,Plains
19153,Polk County,Iowa,IA,IA1,Central,Plains
19113,Linn County,Iowa,IA,IA2,Central,Plains
19103,Johnson County,Iowa,IA,IA1,Central,Plains
19163,Scott County,Iowa,IA,IA2,Central,Plains
19013,Black Hawk County,Iowa,IA,IA3,Central,Plains
19169,Story County,Iowa,IA,IA2,Central,Plains
19061,Dubuque County,Iowa,IA,IA3,Central,Plains
19155,Pottawattamie County,Iowa,IA,IA3,Central,Plains
19193,Woodbury County,Iowa,IA,IA1,Central,Plains
19049,Dallas County,Iowa,IA,IA1,Central,Plains
19181,Warren County,Iowa,IA,IA2,Central,Plains
19111,Lee County,Iowa,IA,IA1,Central,Plains
19167,Sioux County,Iowa,IA,IA1,Central,Plains
19045,Clinton County,Iowa,IA,IA1,Central,Plains
19179,Wapello County,Iowa,IA,IA1,Central,Plains
19033,Cerro Gordo County,Iowa,IA,IA1,Central,Plains
19057,Des Moines County,Iowa,IA,IA2,Central,Plains
19139,Muscatine County,Iowa,IA,IA3,Central,Plains
19125,Marion County,Iowa,IA,IA2,Central,Plains
19187,Webster County,Iowa,IA,IA1,Central,Plains
19017,Bremer County,Iowa,IA,IA2,Central,Plains
19149,Plymouth County,Iowa,IA,IA1,Central,Plains
19099,Jasper County,Iowa,IA,IA2,Central,Plains
19027,Carroll County,Iowa,IA,IA2,Central,Plains
19123,Mahaska County,Iowa,IA,IA3,Central,Plains
19105,Jones County,Iowa,IA,IA2,Central,Plains
19015,Boone County,Iowa,IA,IA2,Central,Plains
19021,Buena Vista County,Iowa,IA,IA3,Central,Plains
19127,Marshall County,Iowa,IA,IA2,Central,Plains
19019,Buchanan County,Iowa,IA,IA2,Central,Plains
19055,Delaware County,Iowa,IA,IA1,Central,Plains
19083,Hardin County,Iowa,IA,IA3,Central,Plains
19183,Washington County,Iowa,IA,IA3,Central,Plains
19191,Winneshiek County,Iowa,IA,IA3,Central,Plains
19041,Clay County,Iowa,IA,IA3,Central,Plains
19047,Crawford County,Iowa,IA,IA2,Central,Plains
19087,Henry County,Iowa,IA,IA3,Central,Plains
19029,Cass County,Iowa,IA,IA1,Central,Plains
19097,Jackson County,Iowa,IA,IA3,Central,Plains
19065,Fayette County,Iowa,IA,IA2,Central,Plains
19011,Benton County,Iowa,IA,IA3,Central,Plains
19095,Iowa County,Iowa,IA,IA3,Central,Plains
19031,Cedar County,Iowa,IA,IA1,Central,Plains
19109,Kossuth County,Iowa,IA,IA2,Central,Plains
19121,Madison County,Iowa,IA,IA3,Central,Plains
19037,Chickasaw County,Iowa,IA,IA3,Central,Plains
19085,Harrison County,Iowa,IA,IA3,Central,Plains
19023,Butler County,Iowa,IA,IA1,Central,Plains
19137,Montgomery County,Iowa,IA,IA1,Central,Plains
19069,Franklin County,Iowa,IA,IA1,Central,Plains
19077,Guthrie County,Iowa,IA,IA2,Central,Plains
19129,Mills County,Iowa,IA,IA1,Central,Plains
19091,Humboldt County,Iowa,IA,IA3,Central,Plains
19119,Lyon County,Iowa,IA,IA1,Central,Plains
19007,Appanoose County,Iowa,IA,IA1,Central,Plains
19171,Tama County,Iowa,IA,IA3,Central,Plains
19059,Dickinson County,Iowa,IA,IA3,Central,Plains
19073,Greene County,Iowa,IA,IA3,Central,Plains
19197,Wright County,Iowa,IA,IA3,Central,Plains
19079,Hamilton County,Iowa,IA,IA2,Central,Plains
19043,Clayton County,Iowa,IA,IA1,Central,Plains
19189,Winnebago County,Iowa,IA,IA1,Central,Plains
19081,Hancock County,Iowa,IA,IA1,Central,Plains
19117,Lucas County,Iowa,IA,IA1,Central,Plains
19089,Howard County,Iowa,IA,IA1,Central,Plains
19115,Louisa County,Iowa,IA,IA1,Central,Plains
19101,Jefferson County,Iowa,IA,IA1,Central,Plains
19145,Page County,Iowa,IA,IA3,Central,Plains
19075,Grundy County,Iowa,IA,IA3,Central,Plains
19157,Poweshiek County,Iowa,IA,IA1,Central,Plains
19067,Floyd County,Iowa,IA,IA1,Central,Plains
19053,Decatur County,Iowa,IA,IA1,Central,Plains
19161,Sac County,Iowa,IA,IA2,Central,Plains
19025,Calhoun County,Iowa,IA,IA1,Central,Plains
19141,O'Brien County,Iowa,IA,IA1,Central,Plains
19005,Allamakee County,Iowa,IA,IA3,Central,Plains
19165,Shelby County,Iowa,IA,IA3,Central,Plains
19063,Emmet County,Iowa,IA,IA1,Central,Plains
19177,Van Buren County,Iowa,IA,IA3,Central,Plains
19175,Union County,Iowa,IA,IA2,Central,Plains
19051,Davis County,Iowa,IA,IA2,Central,Plains
19131,Mitchell County,Iowa,IA,IA3,Central,Plains
19135,Monroe County,Iowa,IA,IA3,Central,Plains
19035,Cherokee County,Iowa,IA,IA2,Central,Plains
19147,Palo Alto County,Iowa,IA,IA2,Central,Plains
19173,Taylor County,Iowa,IA,IA1,Central,Plains
19039,Clarke County,Iowa,IA,IA3,Central,Plains
19143,Osceola County,Iowa,IA,IA3,Central,Plains
19071,Fremont County,Iowa,IA,IA3,Central,Plains
19093,Ida County,Iowa,IA,IA2,Central,Plains
19133,Monona County,Iowa,IA,IA3,Central,Plains
19107,Keokuk County,Iowa,IA,IA3,Central,Plains
19001,Adair County,Iowa,IA,IA3,Central,Plains
19151,Pocahontas County,Iowa,IA,IA1,Central,Plains
19185,Wayne County,Iowa,IA,IA3,Central,Plains
19195,Worth County,Iowa,IA,IA2,Central,Plains
19003,Adams County,Iowa,IA,IA2,Central,Plains
19009,Audubon County,Iowa,IA,IA2,Central,Plains
19159,Ringgold County,Iowa,IA,IA1,Central,Plains
20091,Johnson County,Kansas,KS,KS2,Central,Plains
20173,Sedgwick County,Kansas,KS,KS2,Central,Plains
20177,Shawnee County,Kansas,KS,KS3,Central,Plains
20209,Wyandotte County,Kansas,KS,KS1,Central,Plains
20103,Leavenworth County,Kansas,KS,KS1,Central,Plains
20045,Douglas County,Kansas,KS,KS1,Central,Plains
20015,Butler County,Kansas,KS,KS3,Central,Plains
20161,Riley County,Kansas,KS,KS3,Central,Plains
20169,Saline County,Kansas,KS,KS2,Central,Plains
20079,Harvey County,Kansas,KS,KS3,Central,Plains
20155,Reno County,Kansas,KS,KS2,Central,Plains
20055,Finney County,Kansas,KS,KS2,Central,Plains
20121,Miami County,Kansas,KS,KS1,Central,Plains
20113,McPherson County,Kansas,KS,KS2,Central,Plains
20061,Geary County,Kansas,KS,KS2,Central,Plains
20035,Cowley County,Kansas,KS,KS1,Central,Plains
20037,Crawford County,Kansas,KS,KS3,Central,Plains
20175,Seward County,Kansas,KS,KS1,Central,Plains
20057,Ford County,Kansas,KS,KS3,Central,Plains
20099,Labette County,Kansas,KS,KS2,Central,Plains
20149,Pottawatomie County,Kansas,KS,KS3,Central,Plains
20051,Ellis County,Kansas,KS,KS3,Central,Plains
20059,Franklin County,Kansas,KS,KS3,Central,Plains
20125,Montgomery County,Kansas,KS,KS3,Central,Plains
20111,Lyon County,Kansas,KS,KS2,Central,Plains
20139,Osage County,Kansas,KS,KS3,Central,Plains
20009,Barton County,Kansas,KS,KS1,Central,Plains
20191,Sumner County,Kansas,KS,KS1,Central,Plains
20133,Neosho County,Kansas,KS,KS3,Central,Plains
20041,Dickinson County,Kansas,KS,KS3,Central,Plains
20085,Jackson County,Kansas,KS,KS2,Central,Plains
20005,Atchison County,Kansas,KS,KS2,Central,Plains
20021,Cherokee County,Kansas,KS,KS3,Central,Plains
20115,Marion County,Kansas,KS,KS1,Central,Plains
20011,Bourbon County,Kansas,KS,KS2,Central,Plains
20159,Rice County,Kansas,KS,KS2,Central,Plains
20087,Jefferson County,Kansas,KS,KS3,Central,Plains
20131,Nemaha County,Kansas,KS,KS2,Central,Plains
20001,Allen County,Kansas,KS,KS2,Central,Plains
20107,Linn County,Kansas,KS,KS3,Central,Plains
20151,Pratt County,Kansas,KS,KS1,Central,Plains
20205,Wilson County,Kansas,KS,KS1,Central,Plains
20067,Grant County,Kansas,KS,KS1,Central,Plains
20043,Doniphan County,Kansas,KS,KS2,Central,Plains
20029,Cloud County,Kansas,KS,KS3,Central,Plains
20117,Marshall County,Kansas,KS,KS3,Central,Plains
20137,Norton County,Kansas,KS,KS1,Central,Plains
20031,Coffey County,Kansas,KS,KS3,Central,Plains
20127,Morris County,Kansas,KS,KS1,Central,Plains
20095,Kingman County,Kansas,KS,KS3,Central,Plains
20053,Ellsworth County,Kansas,KS,KS2,Central,Plains
20201,Washington County,Kansas,KS,KS3,Central,Plains
20189,Stevens County,Kansas,KS,KS3,Central,Plains
20013,Brown County,Kansas,KS,KS3,Central,Plains
20181,Sherman County,Kansas,KS,KS1,Central,Plains
20193,Thomas County,Kansas,KS,KS3,Central,Plains
20147,Phillips County,Kansas,KS,KS1,Central,Plains
20077,Harper County,Kansas,KS,KS1,Central,Plains
20003,Anderson County,Kansas,KS,KS1,Central,Plains
20145,Pawnee County,Kansas,KS,KS3,Central,Plains
20069,Gray County,Kansas,KS,KS2,Central,Plains
20027,Clay County,Kansas,KS,KS2,Central,Plains
20143,Ottawa County,Kansas,KS,KS1,Central,Plains
20171,Scott County,Kansas,KS,KS2,Central,Plains
20119,Meade County,Kansas,KS,KS1,Central,Plains
20093,Kearny County,Kansas,KS,KS1,Central,Plains
20163,Rooks County,Kansas,KS,KS3,Central,Plains
20197,Wabaunsee County,Kansas,KS,KS2,Central,Plains
20123,Mitchell County,Kansas,KS,KS3,Central,Plains
20073,Greenwood County,Kansas,KS,KS1,Central,Plains
20129,Morton County,Kansas,KS,KS1,Central,Plains
20185,Stafford County,Kansas,KS,KS1,Central,Plains
20207,Woodson County,Kansas,KS,KS3,Central,Plains
20167,Russell County,Kansas,KS,KS2,Central,Plains
20183,Smith County,Kansas,KS,KS2,Central,Plains
20165,Rush County,Kansas,KS,KS2,Central,Plains
20157,Republic County,Kansas,KS,KS1,Central,Plains
20081,Haskell County,Kansas,KS,KS2,Central,Plains
20141,Osborne County,Kansas,KS,KS3,Central,Plains
20007,Barber County,Kansas,KS,KS2,Central,Plains
20109,Logan County,Kansas,KS,KS3,Central,Plains
20179,Sheridan County,Kansas,KS,KS1,Central,Plains
20049,Elk County,Kansas,KS,KS2,Central,Plains
20065,Graham County,Kansas,KS,KS1,Central,Plains
20135,Ness County,Kansas,KS,KS2,Central,Plains
20195,Trego County,Kansas,KS,KS2,Central,Plains
20105,Lincoln County,Kansas,KS,KS2,Central,Plains
20039,Decatur County,Kansas,KS,KS3,Central,Plains
20047,Edwards County,Kansas,KS,KS3,Central,Plains
20017,Chase County,Kansas,KS,KS2,Central,Plains
20019,Chautauqua County,Kansas,KS,KS3,Central,Plains
20075,Hamilton County,Kansas,KS,KS3,Central,Plains
20187,Stanton County,Kansas,KS,KS2,Central,Plains
20025,Clark County,Kansas,KS,KS1,Central,Plains
20063,Gove County,Kansas,KS,KS2,Central,Plains
20089,Jewell County,Kansas,KS,KS2,Central,Plains
20203,Wichita County,Kansas,KS,KS2,Central,Plains
20097,Kiowa County,Kansas,KS,KS1,Central,Plains
20023,Cheyenne County,Kansas,KS,KS2,Central,Plains
20153,Rawlins County,Kansas,KS,KS1,Central,Plains
20101,Lane County,Kansas,KS,KS2,Central,Plains
20083,Hodgeman County,Kansas,KS,KS3,Central,Plains
20033,Comanche County,Kansas,KS,KS3,Central,Plains
20199,Wallace County,Kansas,KS,KS2,Central,Plains
20071,Greeley County,Kansas,KS,KS2,Central,Plains
29189,St. Louis County,Missouri,MO,MO1,Central,Plains
29095,Jackson County,Missouri,MO,MO1,Central,Plains
29183,St. Charles County,Missouri,MO,MO1,Central,Plains
29077,Greene County,Missouri,MO,MO2,Central,Plains
29510,"St. Louis, City of",Missouri,MO,MO1,Central,Plains
29099,Jefferson County,Missouri,MO,MO3,Central,Plains
29047,Clay County,Missouri,MO,MO3,Central,Plains
29097,Jasper County,Missouri,MO,MO1,Central,Plains
29071,Franklin County,Missouri,MO,MO1,Central,Plains
29019,Boone County,Missouri,MO,MO2,Central,Plains
29165,Platte County,Missouri,MO,MO1,Central,Plains
29043,Christian County,Missouri,MO,MO1,Central,Plains
29031,Cape Girardeau County,Missouri,MO,MO1,Central,Plains
29021,Buchanan County,Missouri,MO,MO1,Central,Plains
29051,Cole County,Missouri,MO,MO3,Central,Plains
29187,St. Francois County,Missouri,MO,MO1,Central,Plains
29145,Newton County,Missouri,MO,MO3,Central,Plains
29037,Cass County,Missouri,MO,MO2,Central,Plains
29023,Butler County,Missouri,MO,MO2,Central,Plains
29029,Camden County,Missouri,MO,MO3,Central,Plains
29101,Johnson County,Missouri,MO,MO1,Central,Plains
29113,Lincoln County,Missouri,MO,MO3,Central,Plains
29169,Pulaski County,Missouri,MO,MO3,Central,Plains
29201,Scott County,Missouri,MO,MO2,Central,Plains
29213,Taney County,Missouri,MO,MO3,Central,Plains
29027,Callaway County,Missouri,MO,MO3,Central,Plains
29225,Webster County,Missouri,MO,MO2,Central,Plains
29161,Phelps County,Missouri,MO,MO1,Central,Plains
29107,Lafayette County,Missouri,MO,MO2,Central,Plains
29009,Barry County,Missouri,MO,MO3,Central,Plains
29091,Howell County,Missouri,MO,MO3,Central,Plains
29001,Adair County,Missouri,MO,MO3,Central,Plains
29195,Saline County,Missouri,MO,MO3,Central,Plains
29131,Miller County,Missouri,MO,MO2,Central,Plains
29105,Laclede County,Missouri,MO,MO1,Central,Plains
29109,Lawrence County,Missouri,MO,MO3,Central,Plains
29159,Pettis County,Missouri,MO,MO2,Central,Plains
29007,Audrain County,Missouri,MO,MO2,Central,Plains
29167,Polk County,Missouri,MO,MO2,Central,Plains
29127,Marion County,Missouri,MO,MO1,Central,Plains
29209,Stone County,Missouri,MO,MO1,Central,Plains
29147,Nodaway County,Missouri,MO,MO3,Central,Plains
29055,Crawford County,Missouri,MO,MO1,Central,Plains
29119,McDonald County,Missouri,MO,MO1,Central,Plains
29177,Ray County,Missouri,MO,MO3,Central,Plains
29207,Stoddard County,Missouri,MO,MO3,Central,Plains
29053,Cooper County,Missouri,MO,MO2,Central,Plains
29083,Henry County,Missouri,MO,MO2,Central,Plains
29215,Texas County,Missouri,MO,MO2,Central,Plains
29219,Warren County,Missouri,MO,MO3,Central,Plains
29069,Dunklin County,Missouri,MO,MO1,Central,Plains
29133,Mississippi County,Missouri,MO,MO2,Central,Plains
29143,New Madrid County,Missouri,MO,MO3,Central,Plains
29217,Vernon County,Missouri,MO,MO3,Central,Plains
29163,Pike County,Missouri,MO,MO1,Central,Plains
29221,Washington County,Missouri,MO,MO2,Central,Plains
29117,Livingston County,Missouri,MO,MO1,Central,Plains
29175,Randolph County,Missouri,MO,MO1,Central,Plains
29155,Pemiscot County,Missouri,MO,MO2,Central,Plains
29003,Andrew County,Missouri,MO,MO1,Central,Plains
29157,Perry County,Missouri,MO,MO3,Central,Plains
29229,Wright County,Missouri,MO,MO3,Central,Plains
29011,Barton County,Missouri,MO,MO3,Central,Plains
29115,Linn County,Missouri,MO,MO2,Central,Plains
29135,Moniteau County,Missouri,MO,MO1,Central,Plains
29063,DeKalb County,Missouri,MO,MO1,Central,Plains
29141,Morgan County,Missouri,MO,MO1,Central,Plains
29186,Ste. Genevieve County,Missouri,MO,MO2,Central,Plains
29089,Howard County,Missouri,MO,MO3,Central,Plains
29121,Macon County,Missouri,MO,MO2,Central,Plains
29153,Ozark County,Missouri,MO,MO3,Central,Plains
29049,Clinton County,Missouri,MO,MO3,Central,Plains
29139,Montgomery County,Missouri,MO,MO1,Central,Plains
29013,Bates County,Missouri,MO,MO3,Central,Plains
29039,Cedar County,Missouri,MO,MO2,Central,Plains
29085,Hickory County,Missouri,MO,MO3,Central,Plains
29015,Benton County,Missouri,MO,MO3,Central,Plains
29223,Wayne County,Missouri,MO,MO2,Central,Plains
29059,Dallas County,Missouri,MO,MO1,Central,Plains
29203,Shannon County,Missouri,MO,MO1,Central,Plains
29137,Monroe County,Missouri,MO,MO2,Central,Plains
29065,Dent County,Missouri,MO,MO3,Central,Plains
29017,Bollinger County,Missouri,MO,MO1,Central,Plains
29185,St. Clair County,Missouri,MO,MO1,Central,Plains
29073,Gasconade County,Missouri,MO,MO2,Central,Plains
29181,Ripley County,Missouri,MO,MO3,Central,Plains
29151,Osage County,Missouri,MO,MO1,Central,Plains
29111,Lewis County,Missouri,MO,MO2,Central,Plains
29123,Madison County,Missouri,MO,MO3,Central,Plains
29081,Harrison County,Missouri,MO,MO2,Central,Plains
29067,Douglas County,Missouri,MO,MO2,Central,Plains
29079,Grundy County,Missouri,MO,MO1,Central,Plains
29149,Oregon County,Missouri,MO,MO2,Central,Plains
29057,Dade County,Missouri,MO,MO1,Central,Plains
29173,Ralls County,Missouri,MO,MO1,Central,Plains
29211,Sullivan County,Missouri,MO,MO1,Central,Plains
29045,Clark County,Missouri,MO,MO3,Central,Plains
29093,Iron County,Missouri,MO,MO2,Central,Plains
29125,Maries County,Missouri,MO,MO2,Central,Plains
29025,Caldwell County,Missouri,MO,MO2,Central,Plains
29179,Reynolds County,Missouri,MO,MO3,Central,Plains
29033,Carroll County,Missouri,MO,MO1,Central,Plains
29061,Daviess County,Missouri,MO,MO1,Central,Plains
29087,Holt County,Missouri,MO,MO2,Central,Plains
29005,Atchison County,Missouri,MO,MO3,Central,Plains
29075,Gentry County,Missouri,MO,MO2,Central,Plains
29041,Chariton County,Missouri,MO,MO1,Central,Plains
29205,Shelby County,Missouri,MO,MO3,Central,Plains
29197,Schuyler County,Missouri,MO,MO3,Central,Plains
29035,Carter County,Missouri,MO,MO1,Central,Plains
29199,Scotland County,Missouri,MO,MO3,Central,Plains
29171,Putnam County,Missouri,MO,MO2,Central,Plains
29103,Knox County,Missouri,MO,MO3,Central,Plains
29129,Mercer County,Missouri,MO,MO1,Central,Plains
29227,Worth County,Missouri,MO,MO1,Central,Plains
31055,Douglas County,Nebraska,NE,NE3,Central,Mountain Central
31109,Lancaster County,Nebraska,NE,NE1,Central,Mountain Central
31153,Sarpy County,Nebraska,NE,NE3,Central,Mountain Central
31079,Hall County,Nebraska,NE,NE3,Central,Mountain Central
31053,Dodge County,Nebraska,NE,NE2,Central,Mountain Central
31141,Platte County,Nebraska,NE,NE2,Central,Mountain Central
31157,Scotts Bluff County,Nebraska,NE,NE3,Central,Mountain Central
31019,Buffalo County,Nebraska,NE,NE2,Central,Mountain Central
31001,Adams County,Nebraska,NE,NE3,Central,Mountain Central
31025,Cass County,Nebraska,NE,NE1,Central,Mountain Central
31119,Madison County,Nebraska,NE,NE3,Central,Mountain Central
31043,Dakota County,Nebraska,NE,NE1,Central,Mountain Central
31159,Seward County,Nebraska,NE,NE2,Central,Mountain Central
31111,Lincoln County,Nebraska,NE,NE1,Central,Mountain Central
31131,Otoe County,Nebraska,NE,NE1,Central,Mountain Central
31067,Gage County,Nebraska,NE,NE1,Central,Mountain Central
31155,Saunders County,Nebraska,NE,NE3,Central,Mountain Central
31151,Saline County,Nebraska,NE,NE3,Central,Mountain Central
31185,York County,Nebraska,NE,NE2,Central,Mountain Central
31047,Dawson County,Nebraska,NE,NE2,Central,Mountain Central
31037,Colfax County,Nebraska,NE,NE1,Central,Mountain Central
31145,Red Willow County,Nebraska,NE,NE2,Central,Mountain Central
31041,Custer County,Nebraska,NE,NE2,Central,Mountain Central
31177,Washington County,Nebraska,NE,NE3,Central,Mountain Central
31137,Phelps County,Nebraska,NE,NE2,Central,Mountain Central
